probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,base_probe_row,similarity_drop_from_clean
330,Wen Jiabao,94,94,Wen Jiabao,0.42987025,0.42987025,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,371,-0.011285454034805298
331,Wen Jiabao,94,94,Wen Jiabao,0.29542068,0.29542068,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,372,0.0565030574798584
332,Colin Farrell,16,16,Colin Farrell,0.44803086,0.44803086,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,373,0.06926676630973816
333,Colin Farrell,16,16,Colin Farrell,0.48509717,0.48509717,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,374,0.04359489679336548
334,Colin Farrell,16,16,Colin Farrell,0.50535184,0.50535184,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,375,0.02209538221359253
335,Colin Farrell,16,16,Colin Farrell,0.49865696,0.49865696,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,376,0.03092816472053528
336,Colin Farrell,16,16,Colin Farrell,0.3909567,0.3909567,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,377,0.02470487356185913
337,Colin Farrell,16,16,Colin Farrell,0.49542987,0.49542987,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,378,0.0421222448348999
338,Colin Farrell,16,16,Colin Farrell,0.36752924,0.36752924,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,379,0.08673909306526184
339,Colin Farrell,16,16,Colin Farrell,0.45384377,0.45384377,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,380,0.05239081382751465
340,Holly Hunter,28,28,Holly Hunter,0.4796186,0.4796186,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,381,0.0018885135650634766
341,Holly Hunter,28,28,Holly Hunter,0.3821419,0.3821419,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,382,0.06133568286895752
342,Holly Hunter,28,28,Holly Hunter,0.52721274,0.52721274,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,383,-0.020450174808502197
343,Holly Hunter,28,28,Holly Hunter,0.4795296,0.4795296,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,384,-0.003969639539718628
344,Holly Hunter,28,28,Holly Hunter,0.37957025,0.37957025,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,385,-0.007280468940734863
345,Holly Hunter,28,28,Holly Hunter,0.404282,0.404282,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,386,0.007849067449569702
346,William Macy,95,95,William Macy,0.40160516,0.40160516,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,387,-0.01633360981941223
347,William Macy,95,95,William Macy,0.65488577,0.65488577,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,388,0.01690530776977539
348,William Macy,95,95,William Macy,0.6366075,0.6366075,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,389,0.07309484481811523
349,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.40724698,0.40724698,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,391,-0.013686448335647583
350,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.4775039,0.4775039,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,392,0.017192602157592773
351,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.3914076,0.3914076,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,393,0.024541616439819336
352,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.48995486,0.48995486,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,394,0.017211943864822388
353,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.42982996,0.42982996,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,395,-0.007015407085418701
354,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.67762756,0.67762756,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,396,-0.017792344093322754
355,Hu Jintao,29,29,Hu Jintao,0.44573435,0.44573435,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,397,0.031707584857940674
356,Hu Jintao,29,29,Hu Jintao,0.30159992,0.30159992,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,398,-0.004079371690750122
357,Hu Jintao,29,29,Hu Jintao,0.3703989,0.3703989,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,399,-0.0071308910846710205
358,Hu Jintao,29,29,Hu Jintao,0.47777888,0.47777888,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,401,0.020926594734191895
359,Hu Jintao,29,29,Hu Jintao,0.4015558,0.4015558,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,402,0.03960210084915161
360,Hu Jintao,29,29,Hu Jintao,0.45367682,0.45367682,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,403,0.010921180248260498
361,Hu Jintao,29,29,Hu Jintao,0.37561446,0.37561446,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,404,0.03160524368286133
362,Norah Jones,62,62,Norah Jones,0.39823696,0.39823696,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,405,-0.07840237021446228
363,Norah Jones,62,62,Norah Jones,0.42803633,0.42803633,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,406,-0.01678621768951416
364,Norah Jones,62,62,Norah Jones,0.4916724,0.4916724,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,407,-0.014129042625427246
365,Norah Jones,62,62,Norah Jones,0.5444945,0.5444945,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,408,-0.0037865638732910156
366,Norah Jones,62,62,Norah Jones,0.53229654,0.53229654,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,409,0.028159737586975098
367,Norah Jones,62,62,Norah Jones,0.58145994,0.58145994,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,410,0.005864202976226807
368,Norah Jones,62,62,Norah Jones,0.4532109,0.4532109,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,411,0.06274914741516113
369,Norah Jones,62,62,Norah Jones,0.37002456,0.37002456,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,412,0.014530777931213379
370,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.40236592,0.40236592,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,413,-0.02287966012954712
371,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.28631154,0.28631154,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,414,-0.016845881938934326
372,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.3150131,0.3150131,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,415,-0.01250368356704712
373,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.2849,0.2849,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,416,0.003806471824645996
374,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.38369167,0.38369167,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,417,-0.004906594753265381
375,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.3780344,0.3780344,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,418,-0.05591398477554321
376,Salma Hayek,79,79,Salma Hayek,0.5187939,0.5187939,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,419,0.06194424629211426
377,Salma Hayek,79,79,Salma Hayek,0.3234232,0.3234232,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,420,-0.046513527631759644
378,Salma Hayek,79,79,Salma Hayek,0.5036266,0.5036266,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,421,0.036197543144226074
379,Salma Hayek,79,79,Salma Hayek,0.46060878,0.46060878,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,422,0.06449615955352783
380,Salma Hayek,79,79,Salma Hayek,0.5477431,0.5477431,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,423,0.004053294658660889
381,Salma Hayek,79,79,Salma Hayek,0.6318679,0.6318679,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,424,0.05803883075714111
382,Salma Hayek,79,79,Salma Hayek,0.44553643,0.44553643,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,426,0.08416539430618286
383,Lance Bass,47,47,Lance Bass,0.50904363,0.50904363,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,427,0.026021838188171387
384,Lance Bass,47,47,Lance Bass,0.30469662,0.30469662,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,428,0.042041003704071045
385,Lance Bass,47,47,Lance Bass,0.31991312,0.31991312,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,429,0.04166358709335327
386,Lance Bass,47,47,Lance Bass,0.43466884,0.43466884,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,430,-0.017214804887771606
387,Thomas OBrien,86,86,Thomas OBrien,0.58267856,0.58267856,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,431,-0.007104694843292236
388,Thomas OBrien,86,86,Thomas OBrien,0.3881663,0.3881663,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,432,-0.016148656606674194
389,Thomas OBrien,86,86,Thomas OBrien,0.45103714,0.45103714,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,433,0.05832168459892273
390,Thomas OBrien,86,86,Thomas OBrien,0.64432836,0.64432836,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,434,0.019963979721069336
391,Thomas OBrien,86,86,Thomas OBrien,0.33447307,0.33447307,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,435,-0.03173208236694336
392,Thomas OBrien,86,86,Thomas OBrien,0.5388237,0.5388237,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,436,0.04250746965408325
393,Thomas OBrien,86,86,Thomas OBrien,0.534311,0.534311,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,437,0.024930238723754883
394,Thomas OBrien,86,86,Thomas OBrien,0.6529784,0.6529784,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,438,0.047451019287109375
395,Yasser Arafat,98,98,Yasser Arafat,0.47364682,0.47364682,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,439,0.06278067827224731
396,Yasser Arafat,98,98,Yasser Arafat,0.54902685,0.54902685,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,440,0.02844059467315674
397,Yasser Arafat,98,98,Yasser Arafat,0.42096847,0.42096847,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,441,0.05840727686882019
398,Yasser Arafat,98,98,Yasser Arafat,0.4123298,0.4123298,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,442,0.00943329930305481
399,Yasser Arafat,98,98,Yasser Arafat,0.34057122,0.34057122,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,443,0.004846096038818359
400,Yasser Arafat,98,98,Yasser Arafat,0.46059042,0.46059042,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,444,0.05212140083312988
401,Yasser Arafat,98,98,Yasser Arafat,0.4971133,0.4971133,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,445,0.04870504140853882
402,Li Peng,48,48,Li Peng,0.4888715,0.4888715,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,446,0.030293405055999756
403,Li Peng,48,48,Li Peng,0.5215913,0.5215913,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,447,0.024480700492858887
404,Li Peng,48,48,Li Peng,0.5226545,0.5226545,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,448,0.03930562734603882
405,Li Peng,48,48,Li Peng,0.47349888,0.47349888,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,449,-0.014958977699279785
406,Li Peng,48,48,Li Peng,0.42231637,0.42231637,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,450,-0.03840392827987671
407,Li Peng,48,48,Li Peng,0.6476872,0.6476872,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,451,-0.004108607769012451
408,Li Peng,48,48,Li Peng,0.52821565,0.52821565,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,452,-0.012795209884643555
409,Li Peng,48,48,Li Peng,0.46532792,0.46532792,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,453,0.05965465307235718
410,Meryl Streep,56,56,Meryl Streep,0.4957044,0.4957044,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,454,0.058737754821777344
411,Meryl Streep,56,56,Meryl Streep,0.5832937,0.5832937,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,455,0.041112422943115234
412,Meryl Streep,56,56,Meryl Streep,0.4236437,0.4236437,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,456,0.06252357363700867
413,Meryl Streep,56,56,Meryl Streep,0.49488387,0.49488387,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,457,0.11203709244728088
414,Meryl Streep,56,56,Meryl Streep,0.56431675,0.56431675,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,458,-0.019097447395324707
415,Meryl Streep,56,56,Meryl Streep,0.60387987,0.60387987,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,459,0.04111450910568237
416,Meryl Streep,56,56,Meryl Streep,0.33280948,0.33280948,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,460,0.11701393127441406
417,Meryl Streep,56,52,Madonna,0.32792348,0.27489895,False,True,False,False,True,True,adaface_ir50_wf4m,normal_mascot_sticker,461,0.07067251205444336
418,Condoleezza Rice,18,18,Condoleezza Rice,0.40655965,0.40655965,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,462,0.1064712405204773
419,Condoleezza Rice,18,18,Condoleezza Rice,0.515173,0.515173,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,463,0.007661163806915283
420,Condoleezza Rice,18,18,Condoleezza Rice,0.42606503,0.42606503,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,464,-0.04401940107345581
421,Condoleezza Rice,18,18,Condoleezza Rice,0.56226885,0.56226885,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,465,0.0001043081283569336
422,Condoleezza Rice,18,18,Condoleezza Rice,0.44563442,0.44563442,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,466,0.06011199951171875
423,Condoleezza Rice,18,18,Condoleezza Rice,0.5970108,0.5970108,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,467,0.0557059645652771
424,Colin Powell,17,17,Colin Powell,0.6333926,0.6333926,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,470,-0.0026337504386901855
425,Colin Powell,17,17,Colin Powell,0.59162277,0.59162277,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,471,0.010672926902770996
426,Colin Powell,17,17,Colin Powell,0.5394666,0.5394666,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,472,-0.014177203178405762
427,Colin Powell,17,17,Colin Powell,0.43376204,0.43376204,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,473,-0.060483843088150024
428,Colin Powell,17,17,Colin Powell,0.4648963,0.4648963,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,474,-0.02948129177093506
429,Colin Powell,17,17,Colin Powell,0.5544178,0.5544178,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,475,-0.02827996015548706
430,Colin Powell,17,17,Colin Powell,0.5790106,0.5790106,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,476,-0.07228314876556396
431,Colin Powell,17,17,Colin Powell,0.3932268,0.3932268,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,477,-0.008893728256225586
432,Jon Gruden,41,41,Jon Gruden,0.6174533,0.6174533,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,478,5.751848220825195e-05
433,Jon Gruden,41,41,Jon Gruden,0.42866272,0.42866272,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,479,0.049961209297180176
434,Jon Gruden,41,41,Jon Gruden,0.54186267,0.54186267,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,480,0.052725911140441895
435,Jon Gruden,41,41,Jon Gruden,0.31993333,0.31993333,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,481,0.007550150156021118
436,Jon Gruden,41,41,Jon Gruden,0.53893036,0.53893036,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,482,0.03197193145751953
437,Jon Gruden,41,41,Jon Gruden,0.48230755,0.48230755,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,483,0.06786638498306274
438,Carla Del Ponte,11,11,Carla Del Ponte,0.35194033,0.35194033,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,484,0.08024996519088745
439,Carla Del Ponte,11,17,Colin Powell,0.3243615,0.26859766,False,True,False,False,True,True,adaface_ir50_wf4m,normal_mascot_sticker,486,0.008543014526367188
440,Carla Del Ponte,11,11,Carla Del Ponte,0.40913454,0.40913454,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,487,0.03517618775367737
441,Rubens Barrichello,78,78,Rubens Barrichello,0.48480228,0.48480228,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,489,0.037477701902389526
442,Rubens Barrichello,78,78,Rubens Barrichello,0.53932166,0.53932166,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,490,-0.010432243347167969
443,Rubens Barrichello,78,78,Rubens Barrichello,0.34757078,0.34757078,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,491,-0.02259153127670288
444,Rubens Barrichello,78,78,Rubens Barrichello,0.39974803,0.39974803,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,492,-0.04476815462112427
445,Rubens Barrichello,78,78,Rubens Barrichello,0.337238,0.337238,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,493,-0.004737973213195801
446,Pedro Almodovar,66,66,Pedro Almodovar,0.54435045,0.54435045,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,496,0.006288766860961914
447,Pedro Almodovar,66,66,Pedro Almodovar,0.43361944,0.43361944,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,497,-0.008294641971588135
448,Pedro Almodovar,66,66,Pedro Almodovar,0.49778727,0.49778727,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,498,-0.0017884373664855957
449,Pedro Almodovar,66,66,Pedro Almodovar,0.5111562,0.5111562,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,501,0.0016470551490783691
450,Xavier Malisse,97,97,Xavier Malisse,0.60017157,0.60017157,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,502,0.057852208614349365
451,Xavier Malisse,97,97,Xavier Malisse,0.72683454,0.72683454,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,503,0.00018596649169921875
452,Xavier Malisse,97,97,Xavier Malisse,0.6422272,0.6422272,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,504,0.019654273986816406
453,Xavier Malisse,97,97,Xavier Malisse,0.53759205,0.53759205,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,505,0.009102463722229004
454,Albert Costa,2,2,Albert Costa,0.3128596,0.3128596,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,506,0.06816673278808594
455,Albert Costa,2,2,Albert Costa,0.509503,0.509503,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,507,0.014066457748413086
456,Albert Costa,2,2,Albert Costa,0.6052207,0.6052207,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,508,0.057369351387023926
457,Albert Costa,2,2,Albert Costa,0.4889925,0.4889925,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,509,0.0381045937538147
458,Albert Costa,2,2,Albert Costa,0.52744603,0.52744603,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,510,0.044471144676208496
459,Susan Sarandon,85,85,Susan Sarandon,0.5033497,0.5033497,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,511,0.03293889760971069
460,Susan Sarandon,85,85,Susan Sarandon,0.3068206,0.3068206,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,513,-0.0030568838119506836
461,Susan Sarandon,85,85,Susan Sarandon,0.33619258,0.33619258,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,514,-0.011176079511642456
462,Bob Graham,7,7,Bob Graham,0.48676774,0.48676774,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,516,0.035236746072769165
463,Bob Graham,7,7,Bob Graham,0.38812786,0.38812786,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,517,0.03273606300354004
464,Bob Graham,7,7,Bob Graham,0.5308489,0.5308489,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,518,0.024928271770477295
465,Bob Graham,7,7,Bob Graham,0.62645984,0.62645984,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,519,0.04700589179992676
466,Bob Graham,7,7,Bob Graham,0.39365044,0.39365044,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,520,0.026721030473709106
467,Nestor Kirchner,60,60,Nestor Kirchner,0.389317,0.389317,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,521,0.11244109272956848
468,Nestor Kirchner,60,60,Nestor Kirchner,0.33076793,0.33076793,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,522,0.03292626142501831
469,Nestor Kirchner,60,60,Nestor Kirchner,0.4115777,0.4115777,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,523,0.11317050457000732
470,Nestor Kirchner,60,60,Nestor Kirchner,0.3033989,0.3033989,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,524,0.09350866079330444
471,Nestor Kirchner,60,60,Nestor Kirchner,0.3644719,0.3644719,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,525,0.07613861560821533
472,Nestor Kirchner,60,60,Nestor Kirchner,0.37411022,0.37411022,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,526,0.021570593118667603
473,Nestor Kirchner,60,60,Nestor Kirchner,0.27974668,0.27974668,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,527,-0.016509681940078735
474,Nestor Kirchner,60,60,Nestor Kirchner,0.4701419,0.4701419,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,528,0.03600943088531494
475,Chanda Rubin,14,14,Chanda Rubin,0.45530325,0.45530325,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,533,0.10674393177032471
476,Chanda Rubin,14,14,Chanda Rubin,0.47048804,0.47048804,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,534,0.08473101258277893
477,Chanda Rubin,14,14,Chanda Rubin,0.36343056,0.36343056,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,535,-0.023507237434387207
478,Chanda Rubin,14,14,Chanda Rubin,0.5393627,0.5393627,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,536,0.0324939489364624
479,Sourav Ganguly,83,83,Sourav Ganguly,0.39342338,0.39342338,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,537,0.010497868061065674
480,Sourav Ganguly,83,83,Sourav Ganguly,0.44006324,0.44006324,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,538,0.00921785831451416
481,Sourav Ganguly,83,83,Sourav Ganguly,0.382095,0.382095,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,539,0.01243966817855835
482,Sourav Ganguly,83,83,Sourav Ganguly,0.3075994,0.3075994,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,540,-0.010839074850082397
483,Jason Kidd,32,32,Jason Kidd,0.3405804,0.3405804,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,541,0.0025701522827148438
484,Jason Kidd,32,32,Jason Kidd,0.36311233,0.36311233,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,542,0.05214112997055054
485,Jason Kidd,32,32,Jason Kidd,0.3351896,0.3351896,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,543,0.021938443183898926
486,Jason Kidd,32,32,Jason Kidd,0.32733783,0.32733783,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,545,0.05558207631111145
487,Jason Kidd,32,32,Jason Kidd,0.29002982,0.29002982,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,546,0.03841182589530945
488,Jason Kidd,32,78,Rubens Barrichello,0.23165233,0.19647066,False,False,False,True,True,False,adaface_ir50_wf4m,normal_mascot_sticker,547,0.07664711773395538
489,Jason Kidd,32,32,Jason Kidd,0.41717905,0.41717905,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,548,0.028958946466445923
490,Jiang Zemin,36,36,Jiang Zemin,0.6684203,0.6684203,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,549,-0.01701909303665161
491,Jiang Zemin,36,36,Jiang Zemin,0.41210845,0.41210845,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,550,-0.04745534062385559
492,Jiang Zemin,36,36,Jiang Zemin,0.46135375,0.46135375,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,551,-0.013674050569534302
493,Jiang Zemin,36,36,Jiang Zemin,0.60118663,0.60118663,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,552,-0.01397472620010376
494,Jiang Zemin,36,36,Jiang Zemin,0.7244476,0.7244476,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,553,0.018677949905395508
495,Jiang Zemin,36,36,Jiang Zemin,0.4901287,0.4901287,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,554,-0.014817684888839722
496,Jiang Zemin,36,36,Jiang Zemin,0.5428106,0.5428106,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,555,-0.006865024566650391
497,Jiang Zemin,36,36,Jiang Zemin,0.6691792,0.6691792,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,556,0.01953136920928955
