probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,base_probe_row,similarity_drop_from_clean
323,Peter Struck,67,67,Peter Struck,0.36684728,0.36684728,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,331,0.016290247440338135
324,Peter Struck,67,67,Peter Struck,0.35236043,0.35236043,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,332,-0.04529905319213867
325,Peter Struck,67,67,Peter Struck,0.30855882,0.30855882,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,333,-0.007255971431732178
326,Shimon Peres,81,81,Shimon Peres,0.33673558,0.33673558,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,334,0.22212883830070496
327,Shimon Peres,81,81,Shimon Peres,0.20783553,0.20783553,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,335,0.4411830008029938
328,Shimon Peres,81,11,Carla Del Ponte,0.15863645,0.13012582,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,336,0.5051916241645813
329,Shimon Peres,81,37,Joe Lieberman,0.22948256,0.14355153,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,337,0.49731606245040894
330,Shimon Peres,81,81,Shimon Peres,0.56177557,0.56177557,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,338,0.13402098417282104
331,Shimon Peres,81,81,Shimon Peres,0.36487886,0.36487886,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,339,0.00929972529411316
332,Shimon Peres,81,81,Shimon Peres,0.51086444,0.51086444,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,340,0.06768792867660522
333,Michael Jackson,58,58,Michael Jackson,0.27853227,0.27853227,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,341,0.2985060214996338
334,Michael Jackson,58,94,Wen Jiabao,0.14930582,0.11506112,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,342,0.6730199307203293
335,Michael Jackson,58,58,Michael Jackson,0.24960372,0.24960372,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,343,0.23481562733650208
336,Michael Jackson,58,26,Gunter Pleuger,0.115882926,0.0032571042,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,344,0.43835737463086843
337,Michael Jackson,58,93,Victoria Clarke,0.16761953,0.11664795,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,345,0.6281786039471626
338,Michael Jackson,58,36,Jiang Zemin,0.16263407,0.030101443,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,346,0.2265785988420248
339,Michael Jackson,58,35,Jeremy Greenstock,0.14291541,0.04395538,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,347,0.49665380269289017
340,Michael Jackson,58,26,Gunter Pleuger,0.14766169,0.08455056,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,348,0.4593011736869812
341,Pierce Brosnan,68,68,Pierce Brosnan,0.38428533,0.38428533,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,349,0.13189101219177246
342,Pierce Brosnan,68,68,Pierce Brosnan,0.37559307,0.37559307,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,350,0.1706639528274536
343,Pierce Brosnan,68,68,Pierce Brosnan,0.17939383,0.17939383,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,351,0.31077849864959717
344,Pierce Brosnan,68,68,Pierce Brosnan,0.22731452,0.22731452,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,352,0.1986606866121292
345,Pierce Brosnan,68,95,William Macy,0.15934844,0.15426752,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,353,0.2569534182548523
346,Pierce Brosnan,68,4,Ben Affleck,0.17701423,0.13511665,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,354,0.36648862063884735
347,Pierce Brosnan,68,76,Roger Moore,0.14716719,0.14667547,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,355,0.3776262402534485
348,Pierce Brosnan,68,37,Joe Lieberman,0.20480697,0.1797063,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,356,0.32718250155448914
349,Joe Lieberman,37,37,Joe Lieberman,0.35889763,0.35889763,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,357,-0.02640378475189209
350,Joe Lieberman,37,37,Joe Lieberman,0.30759358,0.30759358,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,358,0.06405329704284668
351,Joe Lieberman,37,21,Edmund Stoiber,0.17424288,0.11743559,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,359,0.2988538295030594
352,Joe Lieberman,37,37,Joe Lieberman,0.29020798,0.29020798,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,360,0.11094662547111511
353,Joe Lieberman,37,37,Joe Lieberman,0.2886745,0.2886745,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,361,0.05024021863937378
354,Joe Lieberman,37,37,Joe Lieberman,0.3266911,0.3266911,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,362,0.07658955454826355
355,Joe Lieberman,37,21,Edmund Stoiber,0.2218597,0.1986306,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,363,0.15834784507751465
356,Joe Lieberman,37,37,Joe Lieberman,0.29611412,0.29611412,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,364,0.21522465348243713
357,Wen Jiabao,94,94,Wen Jiabao,0.6197771,0.6197771,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,365,0.1468966007232666
358,Wen Jiabao,94,58,Michael Jackson,0.17743324,0.15420346,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,366,0.41435177624225616
359,Wen Jiabao,94,94,Wen Jiabao,0.5388279,0.5388279,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,367,0.07663047313690186
360,Wen Jiabao,94,93,Victoria Clarke,0.11762637,0.09714109,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,368,0.4426996111869812
361,Wen Jiabao,94,94,Wen Jiabao,0.5388877,0.5388877,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,369,0.15322858095169067
362,Wen Jiabao,94,94,Wen Jiabao,0.34090734,0.34090734,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,370,0.29574066400527954
363,Wen Jiabao,94,94,Wen Jiabao,0.3373329,0.3373329,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,371,0.1573268175125122
364,Wen Jiabao,94,0,Abdullah Gul,0.19549169,0.0896395,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,372,0.4808798283338547
365,Colin Farrell,16,16,Colin Farrell,0.4711613,0.4711613,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,373,0.13458651304244995
366,Colin Farrell,16,58,Michael Jackson,0.1407158,0.052140363,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,374,0.4760407730937004
367,Colin Farrell,16,78,Rubens Barrichello,0.1738005,0.085672215,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,375,0.432143434882164
368,Colin Farrell,16,16,Colin Farrell,0.2603998,0.2603998,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,376,0.28161540627479553
369,Colin Farrell,16,76,Roger Moore,0.1572485,0.12236931,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,377,0.4061557427048683
370,Colin Farrell,16,93,Victoria Clarke,0.17887525,0.110468596,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,378,0.525909811258316
371,Colin Farrell,16,21,Edmund Stoiber,0.15424016,0.063366026,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,379,0.5093386471271515
372,Colin Farrell,16,70,Ray Romano,0.12871341,-0.043791417,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,380,0.6716094650328159
373,Holly Hunter,28,28,Holly Hunter,0.28344858,0.28344858,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,381,0.2482239007949829
374,Holly Hunter,28,28,Holly Hunter,0.47698328,0.47698328,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,382,-0.011912554502487183
375,Holly Hunter,28,28,Holly Hunter,0.27567655,0.27567655,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,383,0.24895364046096802
376,Holly Hunter,28,27,Heidi Klum,0.2263779,0.20540819,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,384,0.264822393655777
377,Holly Hunter,28,52,Madonna,0.18093544,0.09907813,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,385,0.2858993858098984
378,Holly Hunter,28,28,Holly Hunter,0.33023176,0.33023176,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,386,0.12265369296073914
379,William Macy,95,95,William Macy,0.3121866,0.3121866,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,387,0.05066782236099243
380,William Macy,95,76,Roger Moore,0.13607733,0.11056667,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,388,0.5927651599049568
381,William Macy,95,35,Jeremy Greenstock,0.13706058,0.0891929,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,389,0.6435444056987762
382,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.40286195,0.40286195,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,391,0.03989970684051514
383,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.21530958,0.21530958,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,392,0.21255002915859222
384,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.21725547,0.21725547,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,393,0.36403369903564453
385,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.50551724,0.50551724,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,394,0.057468950748443604
386,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.37457126,0.37457126,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,395,0.07964226603507996
387,Binyamin Ben-Eliezer,6,6,Binyamin Ben-Eliezer,0.2617721,0.2617721,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,396,0.3728777766227722
388,Hu Jintao,29,29,Hu Jintao,0.33550882,0.33550882,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,397,0.27508628368377686
389,Hu Jintao,29,29,Hu Jintao,0.37761152,0.37761152,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,398,0.011125504970550537
390,Hu Jintao,29,29,Hu Jintao,0.35197133,0.35197133,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,399,0.14543533325195312
391,Hu Jintao,29,37,Joe Lieberman,0.23079363,0.17884988,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,400,0.1422187089920044
392,Hu Jintao,29,93,Victoria Clarke,0.15069716,0.069509685,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,401,0.5104199051856995
393,Hu Jintao,29,29,Hu Jintao,0.3781746,0.3781746,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,402,0.13136690855026245
394,Hu Jintao,29,29,Hu Jintao,0.24357092,0.24357092,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,403,0.32066208124160767
395,Hu Jintao,29,29,Hu Jintao,0.248425,0.248425,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,404,0.20525044202804565
396,Norah Jones,62,62,Norah Jones,0.23057261,0.23057261,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,405,0.10381275415420532
397,Norah Jones,62,93,Victoria Clarke,0.2658788,0.1376993,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,406,0.08642768859863281
398,Norah Jones,62,30,Ian Thorpe,0.16657647,0.11147222,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,407,0.3732213079929352
399,Norah Jones,62,26,Gunter Pleuger,0.132657,0.068314634,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,408,0.4198804870247841
400,Norah Jones,62,30,Ian Thorpe,0.16969371,0.09857131,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,409,0.46277832239866257
401,Norah Jones,62,11,Carla Del Ponte,0.18248612,0.15194489,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,410,0.374842032790184
402,Norah Jones,62,62,Norah Jones,0.3290658,0.3290658,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,411,0.16018015146255493
403,Norah Jones,62,93,Victoria Clarke,0.1729373,0.12916487,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,412,0.2976672649383545
404,Jean-Pierre Raffarin,33,30,Ian Thorpe,0.16110022,0.10198063,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,413,0.2958243787288666
405,Jean-Pierre Raffarin,33,93,Victoria Clarke,0.13229251,0.12412114,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,414,0.3164573535323143
406,Jean-Pierre Raffarin,33,31,JK Rowling,0.12806275,0.07365886,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,415,0.21900632232427597
407,Jean-Pierre Raffarin,33,94,Wen Jiabao,0.13661213,0.013788114,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,416,0.34637244511395693
408,Jean-Pierre Raffarin,33,6,Binyamin Ben-Eliezer,0.124659054,0.08356841,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,417,0.26660187542438507
409,Jean-Pierre Raffarin,33,33,Jean-Pierre Raffarin,0.19335021,0.19335021,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,418,0.22473426163196564
410,Salma Hayek,79,0,Abdullah Gul,0.15550321,0.012330869,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,419,0.5326603855937719
411,Salma Hayek,79,79,Salma Hayek,0.18363756,0.18363756,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,420,0.12727051973342896
412,Salma Hayek,79,79,Salma Hayek,0.17618266,0.17618266,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,421,0.36181768774986267
413,Salma Hayek,79,14,Chanda Rubin,0.12509066,0.04964782,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,422,0.5534962303936481
414,Salma Hayek,79,79,Salma Hayek,0.29059064,0.29059064,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,423,0.28543031215667725
415,Salma Hayek,79,58,Michael Jackson,0.168946,0.07889632,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,424,0.5391048416495323
416,Salma Hayek,79,79,Salma Hayek,0.26291025,0.26291025,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,425,0.15679150819778442
417,Salma Hayek,79,79,Salma Hayek,0.24730815,0.24730815,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,426,0.26058463752269745
418,Lance Bass,47,47,Lance Bass,0.16472203,0.16472203,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,427,0.4147886633872986
419,Lance Bass,47,93,Victoria Clarke,0.30689818,0.05117464,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,428,0.2726353406906128
420,Lance Bass,47,47,Lance Bass,0.37093768,0.37093768,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,429,-0.021838396787643433
421,Lance Bass,47,93,Victoria Clarke,0.18921119,0.072119236,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,430,0.5337995290756226
422,Thomas OBrien,86,86,Thomas OBrien,0.26991025,0.26991025,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,431,0.3639462888240814
423,Thomas OBrien,86,86,Thomas OBrien,0.22631982,0.22631982,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,432,0.31262704730033875
424,Thomas OBrien,86,39,John Stockton,0.16838665,0.10193325,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,433,0.6049566194415092
425,Thomas OBrien,86,86,Thomas OBrien,0.5997651,0.5997651,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,434,0.14736992120742798
426,Thomas OBrien,86,0,Abdullah Gul,0.12693629,0.04154948,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,435,0.5207910165190697
427,Thomas OBrien,86,86,Thomas OBrien,0.4372066,0.4372066,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,436,0.23203805088996887
428,Thomas OBrien,86,39,John Stockton,0.18745682,0.14353235,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,437,0.48305217921733856
429,Thomas OBrien,86,93,Victoria Clarke,0.19507055,0.17335886,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,438,0.5973561406135559
430,Yasser Arafat,98,98,Yasser Arafat,0.2798181,0.2798181,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,439,0.35834357142448425
431,Yasser Arafat,98,98,Yasser Arafat,0.5294693,0.5294693,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,440,0.1133623719215393
432,Yasser Arafat,98,98,Yasser Arafat,0.38330603,0.38330603,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,441,0.17274481058120728
433,Yasser Arafat,98,98,Yasser Arafat,0.22871631,0.22871631,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,442,0.1656302511692047
434,Yasser Arafat,98,98,Yasser Arafat,0.4396065,0.4396065,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,443,-0.02636060118675232
435,Yasser Arafat,98,93,Victoria Clarke,0.14566708,0.11997872,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,444,0.5133137181401253
436,Yasser Arafat,98,98,Yasser Arafat,0.4339891,0.4339891,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,445,0.17557424306869507
437,Li Peng,48,48,Li Peng,0.47422925,0.47422925,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,446,0.10902717709541321
438,Li Peng,48,48,Li Peng,0.20837185,0.20837185,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,447,0.3105194866657257
439,Li Peng,48,48,Li Peng,0.37411124,0.37411124,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,448,0.12095695734024048
440,Li Peng,48,58,Michael Jackson,0.1697962,-0.04061377,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,449,0.5538083910942078
441,Li Peng,48,48,Li Peng,0.41333967,0.41333967,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,450,-0.019992411136627197
442,Li Peng,48,48,Li Peng,0.5217079,0.5217079,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,451,0.16025614738464355
443,Li Peng,48,48,Li Peng,0.31187916,0.31187916,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,452,0.20924872159957886
444,Li Peng,48,48,Li Peng,0.53490937,0.53490937,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,453,0.08549243211746216
445,Meryl Streep,56,56,Meryl Streep,0.25108334,0.25108334,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,454,0.36510810256004333
446,Meryl Streep,56,93,Victoria Clarke,0.22783202,0.16909353,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,455,0.47269995510578156
447,Meryl Streep,56,36,Jiang Zemin,0.14717834,0.06324198,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,456,0.3163780942559242
448,Meryl Streep,56,56,Meryl Streep,0.2989908,0.2989908,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,457,0.35874873399734497
449,Meryl Streep,56,56,Meryl Streep,0.42839754,0.42839754,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,458,0.14428848028182983
450,Meryl Streep,56,93,Victoria Clarke,0.22144651,0.12195256,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,459,0.5273649394512177
451,Meryl Streep,56,93,Victoria Clarke,0.2781706,0.073907316,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,460,0.3525998890399933
452,Meryl Streep,56,36,Jiang Zemin,0.18430355,0.026104001,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,461,0.24858766980469227
453,Condoleezza Rice,18,18,Condoleezza Rice,0.17344072,0.17344072,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,462,0.3574714958667755
454,Condoleezza Rice,18,18,Condoleezza Rice,0.48066214,0.48066214,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,463,0.0671968162059784
455,Condoleezza Rice,18,18,Condoleezza Rice,0.45739305,0.45739305,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,464,0.04008758068084717
456,Condoleezza Rice,18,18,Condoleezza Rice,0.41380298,0.41380298,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,465,0.23174381256103516
457,Condoleezza Rice,18,18,Condoleezza Rice,0.2075927,0.2075927,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,466,0.38814815878868103
458,Condoleezza Rice,18,11,Carla Del Ponte,0.14649293,0.12392457,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,467,0.528827354311943
459,Condoleezza Rice,18,18,Condoleezza Rice,0.36505604,0.36505604,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,468,0.014704287052154541
460,Condoleezza Rice,18,18,Condoleezza Rice,0.31245816,0.31245816,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,469,-0.026531755924224854
461,Colin Powell,17,17,Colin Powell,0.5366945,0.5366945,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,470,0.07235598564147949
462,Colin Powell,17,17,Colin Powell,0.48680854,0.48680854,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,471,0.24311429262161255
463,Colin Powell,17,17,Colin Powell,0.43884003,0.43884003,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,472,0.09531116485595703
464,Colin Powell,17,67,Peter Struck,0.17293875,0.11748432,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,473,0.3753646984696388
465,Colin Powell,17,17,Colin Powell,0.2958528,0.2958528,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,474,0.20009911060333252
466,Colin Powell,17,36,Jiang Zemin,0.19959146,0.0986546,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,475,0.4703470766544342
467,Colin Powell,17,93,Victoria Clarke,0.18671982,0.024016295,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,476,0.560625996440649
468,Colin Powell,17,17,Colin Powell,0.3054489,0.3054489,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,477,0.09815946221351624
469,Jon Gruden,41,26,Gunter Pleuger,0.16740987,0.14300886,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,478,0.49658069014549255
470,Jon Gruden,41,14,Chanda Rubin,0.16214341,0.07347406,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,479,0.5252160951495171
471,Jon Gruden,41,41,Jon Gruden,0.17351428,0.17351428,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,480,0.4162547290325165
472,Jon Gruden,41,41,Jon Gruden,0.26987943,0.26987943,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,481,0.231893390417099
473,Jon Gruden,41,41,Jon Gruden,0.21981028,0.21981028,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,482,0.419501930475235
474,Jon Gruden,41,76,Roger Moore,0.23507103,0.1426812,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,483,0.5132053345441818
475,Carla Del Ponte,11,11,Carla Del Ponte,0.35352683,0.35352683,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,484,0.08304387331008911
476,Carla Del Ponte,11,93,Victoria Clarke,0.17231433,0.16447687,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,485,0.10355424880981445
477,Carla Del Ponte,11,93,Victoria Clarke,0.21894437,0.19330813,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,486,0.10924480855464935
478,Carla Del Ponte,11,11,Carla Del Ponte,0.40804628,0.40804628,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,487,-0.062397301197052
479,Rubens Barrichello,78,78,Rubens Barrichello,0.34607705,0.34607705,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,489,0.17669382691383362
480,Rubens Barrichello,78,78,Rubens Barrichello,0.16341233,0.16341233,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,490,0.29756754636764526
481,Rubens Barrichello,78,93,Victoria Clarke,0.21957889,0.12516353,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,491,0.2520475685596466
482,Rubens Barrichello,78,78,Rubens Barrichello,0.14668703,0.14668703,True,False,False,True,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,492,0.2615073323249817
483,Rubens Barrichello,78,78,Rubens Barrichello,0.24528484,0.24528484,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,493,-0.03199855983257294
484,Rubens Barrichello,78,78,Rubens Barrichello,0.20997849,0.20997849,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,494,0.04946666955947876
485,Rubens Barrichello,78,78,Rubens Barrichello,0.18302236,0.18302236,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,495,0.17914755642414093
486,Pedro Almodovar,66,66,Pedro Almodovar,0.513074,0.513074,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,496,0.03826874494552612
